network,edge_id,h3_cell,h3_resolution,edge_length_m_projected,edge_length_m_sumo,buffer_m,sample_step_m,ring_k,lane_count,speed_mps,edge_type,edge_function,net_file
ingolstadt_custom2,-24634514#1,8a1f8d98a307fff,10,147.838,147.83,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634514#1,8a1f8d98a32ffff,10,147.838,147.83,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634516#0,8a1f8d98a3a7fff,10,0.2,0.2,20.0,25.03504839,0,2,2.78,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634516#1,8a1f8d98a3a7fff,10,102.75,102.75,20.0,25.03504839,0,2,2.78,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634516#1,8a1f8d98a3affff,10,102.75,102.75,20.0,25.03504839,0,2,2.78,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634516#2,8a1f8d98a237fff,10,82.898,82.9,20.0,25.03504839,0,2,2.78,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634516#2,8a1f8d98a3affff,10,82.898,82.9,20.0,25.03504839,0,2,2.78,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#12,8a1f8d98a207fff,10,73.652,73.65,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#12,8a1f8d98a22ffff,10,73.652,73.65,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#16,8a1f8d98a22ffff,10,113.857,113.85,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#16,8a1f8d98a277fff,10,113.857,113.85,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#17,8a1f8d98a277fff,10,6.435,6.43,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#18,8a1f8d98a277fff,10,9.28,9.28,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#19,8a1f8d98a277fff,10,10.383,12.74,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#3,8a1f8d98a237fff,10,124.171,124.17,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#3,8a1f8d98a38ffff,10,124.171,124.17,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#5,8a1f8d98a237fff,10,37.886,37.88,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#7,8a1f8d98a207fff,10,68.084,68.08,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#7,8a1f8d98a237fff,10,68.084,68.08,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634517#8,8a1f8d98a207fff,10,18.254,18.25,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634518#0,8a1f8d98a237fff,10,33.762,33.77,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634518#1,8a1f8d98a227fff,10,1.951,7.06,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634518#2,8a1f8d98a227fff,10,11.94,11.94,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634518#2,8a1f8d98a237fff,10,11.94,11.94,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634519,8a1f8d98a207fff,10,47.912,47.92,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634521#0,8a1f8d98a207fff,10,26.705,26.7,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634521#1,8a1f8d98a207fff,10,112.939,112.94,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634521#1,8a1f8d98a20ffff,10,112.939,112.94,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24634521#2,8a1f8d98a20ffff,10,26.919,26.92,20.0,25.03504839,0,2,2.78,highway.living_street,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24693977#0,8a1f8d98b557fff,10,8.349,8.35,20.0,25.03504839,0,4,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24693977#0,8a1f8d98b55ffff,10,8.349,8.35,20.0,25.03504839,0,4,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24693977#1,8a1f8d98b547fff,10,91.018,91.02,20.0,25.03504839,0,4,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24693977#1,8a1f8d98b557fff,10,91.018,91.02,20.0,25.03504839,0,4,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-24693977#1,8a1f8d98b577fff,10,91.018,91.02,20.0,25.03504839,0,4,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117391#1,8a1f8d988697fff,10,113.304,113.3,20.0,25.03504839,0,2,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117391#2,8a1f8d988687fff,10,103.828,103.83,20.0,25.03504839,0,2,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117391#2,8a1f8d988697fff,10,103.828,103.83,20.0,25.03504839,0,2,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117417#0,8a1f8d98b987fff,10,0.197,0.2,20.0,25.03504839,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117417#1,8a1f8d98b987fff,10,67.58,67.58,20.0,25.03504839,0,2,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25117417#1,8a1f8d98b98ffff,10,67.58,67.58,20.0,25.03504839,0,2,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25122731#1,8a1f8d98a657fff,10,23.382,23.38,20.0,25.03504839,0,2,8.33,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25122731#1,8a1f8d98a677fff,10,23.382,23.38,20.0,25.03504839,0,2,8.33,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25136986,8a1f8d8a4937fff,10,85.413,85.42,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25136986,8a1f8d98a29ffff,10,85.413,85.42,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#0,8a1f8d98b4b7fff,10,103.63,103.63,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#0,8a1f8d98b59ffff,10,103.63,103.63,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#2,8a1f8d98b587fff,10,155.93,155.93,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#2,8a1f8d98b58ffff,10,155.93,155.93,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#2,8a1f8d98b59ffff,10,155.93,155.93,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145011#2,8a1f8d98b5affff,10,155.93,155.93,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#0,8a1f8d98a2d7fff,10,52.325,52.33,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#1,8a1f8d98a2c7fff,10,125.375,125.38,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#1,8a1f8d98a2cffff,10,125.375,125.38,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#1,8a1f8d98a2d7fff,10,125.375,125.38,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#1,8a1f8d98a2dffff,10,125.375,125.38,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#2,8a1f8d98a2cffff,10,42.303,42.3,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#3,8a1f8d98a2cffff,10,62.617,62.61,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#3,8a1f8d98b597fff,10,62.617,62.61,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#4,8a1f8d98b597fff,10,65.724,65.72,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#5,8a1f8d98b597fff,10,77.156,77.15,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#5,8a1f8d98b59ffff,10,77.156,77.15,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#6,8a1f8d98b58ffff,10,75.229,75.23,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145012#6,8a1f8d98b59ffff,10,75.229,75.23,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145013#0,8a1f8d98b4a7fff,10,86.257,86.26,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145013#1,8a1f8d98b58ffff,10,117.357,117.36,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#0,8a1f8d98a2cffff,10,123.064,123.06,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#0,8a1f8d98b5b7fff,10,123.064,123.06,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#1,8a1f8d98a2c7fff,10,86.362,86.36,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#1,8a1f8d98a2cffff,10,86.362,86.36,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#2,8a1f8d98a2c7fff,10,149.42,149.42,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#2,8a1f8d98a2f7fff,10,149.42,149.42,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#3,8a1f8d98a2f7fff,10,65.243,65.24,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#4,8a1f8d98a28ffff,10,62.027,62.03,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25145014#4,8a1f8d98a2affff,10,62.027,62.03,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25149001#4,8a1f8d8a4947fff,10,105.665,105.67,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25149001#4,8a1f8d8a494ffff,10,105.665,105.67,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25149001#5,8a1f8d8a4947fff,10,22.76,22.76,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187889,8a1f8d98a2cffff,10,70.5,70.5,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187891,8a1f8d98a2c7fff,10,76.187,76.19,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187891,8a1f8d98a2effff,10,76.187,76.19,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187892,8a1f8d98a28ffff,10,112.686,112.69,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187893,8a1f8d98a2d7fff,10,90.892,90.89,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187893,8a1f8d98a2dffff,10,90.892,90.89,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187895#0,8a1f8d8a4967fff,10,44.535,44.53,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187895#0,8a1f8d8a4977fff,10,44.535,44.53,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187895#1,8a1f8d8a4967fff,10,65.187,65.19,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187895#1,8a1f8d98a2cffff,10,65.187,65.19,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187895#1,8a1f8d98a2dffff,10,65.187,65.19,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187896,8a1f8d8a4967fff,10,189.802,189.81,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25187896,8a1f8d98b597fff,10,189.802,189.81,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25190140#1,8a1f8d8a492ffff,10,231.392,231.39,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25190140#1,8a1f8d8a4957fff,10,231.392,231.39,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25190140#1,8a1f8d8a4977fff,10,231.392,231.39,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25190140#2,8a1f8d8a492ffff,10,8.661,8.66,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25209894#0,8a1f8d98a2d7fff,10,64.932,64.93,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25209894#1,8a1f8d98a2d7fff,10,46.023,46.02,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-25209894#1,8a1f8d98a2f7fff,10,46.023,46.02,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#0,8a1f8d98a29ffff,10,62.085,62.08,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#1,8a1f8d98a28ffff,10,107.919,107.92,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#1,8a1f8d98a29ffff,10,107.919,107.92,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#1,8a1f8d98a2affff,10,107.919,107.92,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#2,8a1f8d98a2affff,10,42.858,42.86,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#3,8a1f8d98a2affff,10,14.126,14.12,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642362#5,8a1f8d98a2affff,10,8.586,8.59,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26642363,8a1f8d98a29ffff,10,35.886,35.89,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-266565295#5,8a1f8d98b01ffff,10,172.751,172.76,20.0,25.03504839,0,3,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-266565295#5,8a1f8d98b0affff,10,172.751,172.76,20.0,25.03504839,0,3,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26676668,8a1f8d98bd07fff,10,98.486,98.49,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677213#5,8a1f8d98bc27fff,10,208.432,208.44,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677213#5,8a1f8d98bd07fff,10,208.432,208.44,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677213#5,8a1f8d98bd0ffff,10,208.432,208.44,20.0,25.03504839,0,2,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#2,8a1f8d98bd07fff,10,109.643,109.64,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#2,8a1f8d98bd2ffff,10,109.643,109.64,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#3,8a1f8d9886dffff,10,51.637,51.63,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#3,8a1f8d98bd2ffff,10,51.637,51.63,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#4,8a1f8d9886dffff,10,58.171,58.16,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#5,8a1f8d9886cffff,10,57.087,57.08,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677214#5,8a1f8d98bd67fff,10,57.087,57.08,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677216#0,8a1f8d98bd47fff,10,208.032,208.03,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
ingolstadt_custom2,-26677216#0,8a1f8d98bd67fff,10,208.032,208.03,20.0,25.03504839,0,2,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/ingolstadt_custom2/ingolstadt_custom2.net.xml
