network,edge_id,h3_cell,h3_resolution,edge_length_m_projected,edge_length_m_sumo,buffer_m,sample_step_m,ring_k,lane_count,speed_mps,edge_type,edge_function,net_file
provins,-36933306,881fb0aad3fffff,8,127.7,127.7,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36933307#0,881fb0aad3fffff,8,26.964,26.96,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36933307#1,881fb0aad3fffff,8,21.11,21.11,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36933307#2,881fb0aad3fffff,8,59.176,59.18,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36934835#0,881fb0aad3fffff,8,59.1,59.1,20.0,175.3666233,0,1,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36934835#1,881fb0aad3fffff,8,70.954,70.96,20.0,175.3666233,0,1,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36935320#0,881fb0aad3fffff,8,67.523,67.52,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36935320#1,881fb0aad3fffff,8,120.471,120.47,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936200,881fb0a1adfffff,8,23.411,23.41,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936220,881fb0a1adfffff,8,104.259,104.25,20.0,175.3666233,0,1,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936288,881fb0aad3fffff,8,188.261,188.26,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936392#0,881fb0a1adfffff,8,0.204,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936392#1,881fb0a1adfffff,8,70.254,70.25,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#0,881fb0a1a5fffff,8,22.806,22.81,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#1,881fb0a1a5fffff,8,63.623,63.63,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#2,881fb0a1a5fffff,8,94.261,94.26,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#3,881fb0a1a5fffff,8,29.552,29.56,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#4,881fb0a1a5fffff,8,129.302,129.3,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#4,881fb0aa9bfffff,8,129.302,129.3,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936749#5,881fb0aa9bfffff,8,130.223,130.23,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936997#0,881fb0aa93fffff,8,814.86,814.86,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936997#0,881fb0aa9bfffff,8,814.86,814.86,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936997#1,881fb0aa93fffff,8,483.079,483.08,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36936997#1,881fb0af69fffff,8,483.079,483.08,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950439#0,881fb0a1a1fffff,8,165.588,165.59,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950439#1,881fb0a1a1fffff,8,19.07,19.07,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950447#0,881fb0a1a7fffff,8,8.395,8.4,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950447#1,881fb0a1a7fffff,8,0.202,0.2,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950506#0,881fb0a1a7fffff,8,40.923,40.92,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950506#1,881fb0a1a1fffff,8,114.01,114.0,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950506#1,881fb0a1a7fffff,8,114.01,114.0,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950506#2,881fb0a1a1fffff,8,54.742,54.74,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950506#3,881fb0a1a5fffff,8,10.44,10.44,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950518#0,881fb0a1a1fffff,8,80.107,80.11,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950518#1,881fb0a1a1fffff,8,33.57,33.58,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950525,881fb0a1a5fffff,8,28.267,28.27,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950525,881fb0a1adfffff,8,28.267,28.27,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950657#0,881fb0a1a5fffff,8,163.359,163.36,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-36950657#1,881fb0a1a1fffff,8,85.228,85.23,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37049908,881fb0a1adfffff,8,123.58,123.58,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37051625#0,881fb0a1adfffff,8,78.825,78.82,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37051625#1,881fb0a1adfffff,8,72.942,72.94,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37051625#2,881fb0a1adfffff,8,68.324,68.32,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37051872#0,881fb0a1adfffff,8,142.684,142.69,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37051872#1,881fb0a1adfffff,8,33.138,33.14,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052277#0,881fb0a1adfffff,8,9.713,9.72,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052277#1,881fb0a1adfffff,8,10.833,10.83,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052277#2,881fb0a1adfffff,8,59.22,59.22,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052277#3,881fb0a1adfffff,8,43.335,43.34,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052381#0,881fb0a1adfffff,8,21.157,21.16,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052381#1,881fb0a1adfffff,8,68.24,68.24,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37052381#2,881fb0a1adfffff,8,17.782,17.78,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#0,881fb0aadbfffff,8,0.197,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#1,881fb0aadbfffff,8,0.198,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#2,881fb0aadbfffff,8,64.067,64.07,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#3,881fb0aadbfffff,8,97.976,97.98,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#4,881fb0aadbfffff,8,76.686,76.68,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#5,881fb0aadbfffff,8,105.633,105.63,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#6,881fb0aadbfffff,8,9.24,9.24,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#7,881fb0a1adfffff,8,29.691,29.69,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37053056#8,881fb0a1adfffff,8,3.52,3.51,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37054066,881fb0a1adfffff,8,185.894,185.89,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37054066,881fb0a1e7fffff,8,185.894,185.89,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37054132,881fb0a1e7fffff,8,161.012,161.01,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37054319,881fb0a1adfffff,8,156.165,156.17,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#0,881fb0a1a1fffff,8,313.391,313.39,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#1,881fb0a1a1fffff,8,0.196,0.2,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#2,881fb0a1a1fffff,8,187.607,187.6,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#2,881fb0a1a3fffff,8,187.607,187.6,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#3,881fb0a1a3fffff,8,17.985,17.99,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#4,881fb0a1a3fffff,8,0.184,0.18,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#5,881fb0a1a3fffff,8,6.4,6.41,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#6,881fb0a1a3fffff,8,487.787,487.79,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055188#6,881fb0a1bdfffff,8,487.787,487.79,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055217#0,881fb0a1a1fffff,8,167.291,167.29,20.0,175.3666233,0,1,13.89,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055563#0,881fb0a1a1fffff,8,0.209,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055563#1,881fb0a1a1fffff,8,340.919,340.91,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055563#1,881fb0a1a9fffff,8,340.919,340.91,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055563#2,881fb0a1a9fffff,8,387.43,387.43,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055902#0,881fb0a1adfffff,8,124.778,124.78,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055902#1,881fb0a1adfffff,8,85.92,85.92,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37055902#2,881fb0a1adfffff,8,55.771,55.77,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37056002,881fb0a1adfffff,8,22.426,22.43,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37056113,881fb0a1adfffff,8,147.372,147.37,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37056219,881fb0aadbfffff,8,96.36,96.36,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37066023,881fb0a185fffff,8,453.127,453.13,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37066023,881fb0a1a9fffff,8,453.127,453.13,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088258#0,881fb0a1a1fffff,8,4.879,4.88,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088258#1,881fb0a1a1fffff,8,7.524,7.53,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088258#1,881fb0a1a5fffff,8,7.524,7.53,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088332#0,881fb0a1a5fffff,8,1.284,1.29,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088332#1,881fb0a1a5fffff,8,48.365,48.36,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088332#2,881fb0a1a5fffff,8,9.854,9.86,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088332#3,881fb0a1a5fffff,8,135.743,135.74,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088447#0,881fb0a1a5fffff,8,2.44,2.44,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088447#1,881fb0a1a5fffff,8,198.17,198.17,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088447#2,881fb0a1a5fffff,8,33.286,33.29,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088673#0,881fb0a1a5fffff,8,201.036,201.04,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088673#1,881fb0a1a5fffff,8,169.414,169.42,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37088673#1,881fb0a1a7fffff,8,169.414,169.42,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-371455487,881fb0a1a5fffff,8,36.086,36.09,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640678#0,881fb0aad1fffff,8,310.424,310.43,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640678#1,881fb0aad1fffff,8,0.206,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640678#2,881fb0aad1fffff,8,9.265,9.27,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640678#3,881fb0aad1fffff,8,10.658,10.66,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640679#0,881fb0aad1fffff,8,13.349,13.36,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640679#1,881fb0aad1fffff,8,38.582,38.58,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640679#2,881fb0aad1fffff,8,136.878,136.87,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640680,881fb0aad1fffff,8,143.779,143.78,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640681#0,881fb0a1adfffff,8,163.593,163.59,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640681#0,881fb0aad3fffff,8,163.593,163.59,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-37640683,881fb0aadbfffff,8,8.359,8.36,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443144,881fb0aad7fffff,8,35.104,35.1,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443145,881fb0aa99fffff,8,110.201,110.2,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443146,881fb0aa91fffff,8,91.247,91.24,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443147#0,881fb0aa91fffff,8,142.096,142.09,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443147#1,881fb0aa91fffff,8,6.031,6.03,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443148,881fb0aa99fffff,8,58.033,58.04,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443149#0,881fb0aa91fffff,8,42.462,42.46,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443149#1,881fb0aa91fffff,8,70.448,70.45,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443151#0,881fb0aa99fffff,8,234.562,234.56,20.0,175.3666233,0,1,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443151#0,881fb0aa9dfffff,8,234.562,234.56,20.0,175.3666233,0,1,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443151#1,881fb0aa99fffff,8,0.2,0.2,20.0,175.3666233,0,1,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443151#2,881fb0aa99fffff,8,89.223,89.23,20.0,175.3666233,0,1,8.33,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443152#0,881fb0aa91fffff,8,77.623,77.63,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443152#1,881fb0aa91fffff,8,58.308,58.31,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443153#0,881fb0a1a5fffff,8,99.213,99.22,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394443153#1,881fb0a1a5fffff,8,48.181,48.18,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446866,881fb0a1a7fffff,8,77.299,77.29,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446867#0,881fb0aad3fffff,8,37.885,37.89,20.0,175.3666233,0,1,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446867#1,881fb0aad3fffff,8,68.096,68.1,20.0,175.3666233,0,1,13.89,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446869,881fb0aad7fffff,8,309.952,309.95,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446870#0,881fb0aad3fffff,8,45.942,45.95,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446870#1,881fb0aad1fffff,8,69.402,69.4,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446871#0,881fb0a1a5fffff,8,0.204,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446871#1,881fb0a1a5fffff,8,87.176,87.17,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446872#0,881fb0aad7fffff,8,62.501,62.5,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446872#1,881fb0aad7fffff,8,26.419,26.42,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446873#0,881fb0aad7fffff,8,157.886,157.89,20.0,175.3666233,0,1,13.89,highway.primary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446873#1,881fb0aad7fffff,8,35.169,35.17,20.0,175.3666233,0,1,13.89,highway.primary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446873#2,881fb0aad7fffff,8,81.452,81.45,20.0,175.3666233,0,1,13.89,highway.primary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446874#1,881fb0aad7fffff,8,158.248,158.25,20.0,175.3666233,0,1,13.89,highway.primary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446875,881fb0a1a5fffff,8,68.385,68.39,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446876#0,881fb0a1a5fffff,8,35.941,35.94,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446876#1,881fb0a1a5fffff,8,31.33,31.33,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394446877,881fb0a1a5fffff,8,79.483,79.49,20.0,175.3666233,0,1,5.56,highway.path,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456353,881fb0a1a7fffff,8,998.951,998.95,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456353,881fb0af4dfffff,8,998.951,998.95,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456356#0,881fb0a1a1fffff,8,37.081,37.08,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456356#1,881fb0a1a1fffff,8,262.175,262.17,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456359#0,881fb0a1e5fffff,8,3.793,3.79,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456359#0,881fb0aadbfffff,8,3.793,3.79,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,-394456359#1,881fb0a1e5fffff,8,5.988,5.99,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
